ID,Txid,Vout,Signature,PubKey,Value,PubKeyHash,TransactionID
238,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,c34NvttPnkKv+hWr+5xcIDlYUS0/1RadBoj5H04EKEirWE7VynsrPi19VQ2nFCpqypbuhMKsD1+jqfIacwEs1g==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,231.54102,5vjrvctBPFxPsD/m4FHECCckdfs=,PsdgHYzHa6JqsGbQ09pO2FXV2vL+vsIVvLYP96uAoUc=
239,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
240,zqKppinglCJcFliq67zamHyhVCmLTBrqXue1EsI/viM=,0,tuWlt/GOzA89vXyhXlqakcWFGpSKFX1ztS07Ckio2pX5+9CPCi7rf8AWZ3xV9tVDNr5EU569A4fsI/GyK5EZpg==,MEXArzx3OgZevRnEfcgpyqVIQylAxrQSURj6C8tVPfWMM13zQ5BaLVx01T919xBse45Cx7qQXfnvM/ge5QBxgw==,717.4995,0u1q+AJ9qXE8AvoTvDuagyHH3Ww=,Wp1GEmpBMFoJHXlkrPUOksBkCLpsszE8xcwcGIjl1Mk=
241,zqKppinglCJcFliq67zamHyhVCmLTBrqXue1EsI/viM=,0,tuWlt/GOzA89vXyhXlqakcWFGpSKFX1ztS07Ckio2pX5+9CPCi7rf8AWZ3xV9tVDNr5EU569A4fsI/GyK5EZpg==,MEXArzx3OgZevRnEfcgpyqVIQylAxrQSURj6C8tVPfWMM13zQ5BaLVx01T919xBse45Cx7qQXfnvM/ge5QBxgw==,1358.3765,xfaFpTzH+HttilRBtxAOlYnAni4=,Wp1GEmpBMFoJHXlkrPUOksBkCLpsszE8xcwcGIjl1Mk=
242,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,A8Ezg7o2DkXWE2A85Wn4JNYhByC5JgtVzVK3qJvbZT6tlADZLn9/iexysXKA71CqH8jnv/zLcM96YcV5emNWGA==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,6593.399,0u1q+AJ9qXE8AvoTvDuagyHH3Ww=,iEalbcPlZkVcGR3heTe2mrcHAnLiHfm5KwuqTrPJ0fw=
243,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,A8Ezg7o2DkXWE2A85Wn4JNYhByC5JgtVzVK3qJvbZT6tlADZLn9/iexysXKA71CqH8jnv/zLcM96YcV5emNWGA==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,701.853,lUoqakcC34jWHrCffSLedObvIt4=,iEalbcPlZkVcGR3heTe2mrcHAnLiHfm5KwuqTrPJ0fw=
244,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
245,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,GdP5+vlhTARKRq2AQfX4OruwGTeIxb7y9Sam9peg4JK/sbrwvf8KYelKDVTkoh8mCCRcNzcIrX4ZMfC82KHg3g==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,10493.508,z2PjVM4Xw4Hy0Ap380QWCim20i0=,josKQW3p5S4dHEYTd5ZrFNRGJkbnLlGdam15wAYwVDE=
246,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,GdP5+vlhTARKRq2AQfX4OruwGTeIxb7y9Sam9peg4JK/sbrwvf8KYelKDVTkoh8mCCRcNzcIrX4ZMfC82KHg3g==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,2913.5068,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,josKQW3p5S4dHEYTd5ZrFNRGJkbnLlGdam15wAYwVDE=
247,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,UCdt+b4c4ic9Xv/DVuXDcV4OFZmHjUjfJu0U2T9WIQKaX3y9aKGiu6p0g3e/73PLJISmzhl1n00PzDC8ZkAr4w==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,336.68073,NiAq8SXDvqyL9li9Z9IgJOSYTfU=,vYrZ9/Wf/h92oGJraFGS5cLcdw4JGOjgPbjsHyB4gkQ=
248,y0iovh2f1HKLOuUNp6im1N9WvN2Cw+ExjvmwoNvVgDM=,0,UCdt+b4c4ic9Xv/DVuXDcV4OFZmHjUjfJu0U2T9WIQKaX3y9aKGiu6p0g3e/73PLJISmzhl1n00PzDC8ZkAr4w==,kKEs9PG+SgO3Iapzsm0BP7dA7gVzDwgVJyWUoSL8FNtx2j/xHhcbYQVIS0mFFAo/KJfqW4DOBzRgcRPHUWYZPg==,15.949341,Qs5SUicycXUL3l0p/eieo13U59s=,vYrZ9/Wf/h92oGJraFGS5cLcdw4JGOjgPbjsHyB4gkQ=
249,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
250,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,qs7BcYBC9r8qamuvTg+KtAh2RnGNwE+GGIWtaAi6gGt8oEssheOwHUaMtMwyi9TQbmsowmU5+Di4xklqjLd0Kw==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,7968.919,GcBLEDXhvtYFvmoAYrlhcxSQQDQ=,4EDbqN77Wn2qLaVMKff9SHFO+V+u5HtudPGeIYw5okA=
251,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,qs7BcYBC9r8qamuvTg+KtAh2RnGNwE+GGIWtaAi6gGt8oEssheOwHUaMtMwyi9TQbmsowmU5+Di4xklqjLd0Kw==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,5355.835,tsfZ6e3dU+ImlpELlIayluBQ168=,4EDbqN77Wn2qLaVMKff9SHFO+V+u5HtudPGeIYw5okA=
252,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,FGqG8zaspOaVzETo2SIByBZxWPtt//ZDifcJtTK2zbKYUbAm15HOvVpN7qZNxSDJH6XWqCrygnjRJsfUXLLoqw==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,277.33347,kKSMTNMSkyM9TIX0YsfP3sGMm6M=,4crtFXVLUS+2B1SigLiMX3aJt1+j5tHJkLDp/y5AnIM=
253,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,FGqG8zaspOaVzETo2SIByBZxWPtt//ZDifcJtTK2zbKYUbAm15HOvVpN7qZNxSDJH6XWqCrygnjRJsfUXLLoqw==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,325.5925,5vjrvctBPFxPsD/m4FHECCckdfs=,4crtFXVLUS+2B1SigLiMX3aJt1+j5tHJkLDp/y5AnIM=
254,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
255,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,J+jidKr38l6CtfnOkevwz1NA1SMT0DpVnD+X9+ozIroHLcfQh/CUawaSyw8xRnInSsc3UfK4JmhFVRoYezNUSA==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,411.68484,DRHMzkB3eFAPio8vAWjR/FdNcc8=,vaw6U6M7niVgNMxsPkdGjZd95XKmXwzgywSmgn/SN5o=
256,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,J+jidKr38l6CtfnOkevwz1NA1SMT0DpVnD+X9+ozIroHLcfQh/CUawaSyw8xRnInSsc3UfK4JmhFVRoYezNUSA==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,2079.4094,ZutDKKcaGfVdn8FGb03AOEnbMd8=,vaw6U6M7niVgNMxsPkdGjZd95XKmXwzgywSmgn/SN5o=
257,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,ew5zJl82UQERZijD0HAg9CWNH4Lk4w05ieI4U0ASCZfSMTQzplx1H3Tb9qblu8WBoz9e3P/WjjHTC+gEOb+D7Q==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,3874.377,w5BwzkhIdBqaBbpbZu/LwdImRaE=,7yrFuLCMD2yaBhi92m4E+59jbN2uBzme0WpXQyDfbFM=
258,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,ew5zJl82UQERZijD0HAg9CWNH4Lk4w05ieI4U0ASCZfSMTQzplx1H3Tb9qblu8WBoz9e3P/WjjHTC+gEOb+D7Q==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,3420.875,lUoqakcC34jWHrCffSLedObvIt4=,7yrFuLCMD2yaBhi92m4E+59jbN2uBzme0WpXQyDfbFM=
259,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
260,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,Qnt/UB5DngnTzp3x+xiJwLSkJWIRYmjbhkZbuD62LwSiPRm6aRcFhb+ZAE5zjxdQ92kmTCuST5FNeIBFpVg/9g==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,3792.0818,d7YmyuPNnBnLT/wTJm7ceVQpYEM=,95Jy9kgqSVE2D3TEQl0+TCQPDOgB9/O1I4fQpRuljH4=
261,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,Qnt/UB5DngnTzp3x+xiJwLSkJWIRYmjbhkZbuD62LwSiPRm6aRcFhb+ZAE5zjxdQ92kmTCuST5FNeIBFpVg/9g==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,3503.1702,lUoqakcC34jWHrCffSLedObvIt4=,95Jy9kgqSVE2D3TEQl0+TCQPDOgB9/O1I4fQpRuljH4=
262,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,0yvziwIHnkyMSRKT+SSQ0z46yIujkmaPuqlxIjtQxozGeAE3J87n5W2paGP009dN2WsMxFLGUnEAJj24JxBeuQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,416.09677,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,rVXiimeiGQ4vWABnhS9iAqAFX4hp/JNalTOMQ3khsa8=
263,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,0yvziwIHnkyMSRKT+SSQ0z46yIujkmaPuqlxIjtQxozGeAE3J87n5W2paGP009dN2WsMxFLGUnEAJj24JxBeuQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,186.8292,5vjrvctBPFxPsD/m4FHECCckdfs=,rVXiimeiGQ4vWABnhS9iAqAFX4hp/JNalTOMQ3khsa8=
264,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
265,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,FEvjd7OXWLOOlrqfXMRsjGZ3b5oZxGM8l6GrAMhgaonqihAg4hZVNn6pBlj4dxqbKT1BhBGPHxWmhb3oUYuiug==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,867.4403,PTCoB3uyZiEUW243jHHcIt8POUs=,7DXo/TM+DH2LiMKmZdya7fkLGV9iHXUHmq9wyEifvH4=
266,0Bnwhx/BoH+eKLkvBHyGWc00eS27+DWIp7cigVLbZrs=,0,FEvjd7OXWLOOlrqfXMRsjGZ3b5oZxGM8l6GrAMhgaonqihAg4hZVNn6pBlj4dxqbKT1BhBGPHxWmhb3oUYuiug==,FZiYfbMgO5P83iJGap/jaF4qJ0nTBaeklVnwOw4svX6obk7EJ766gbJce4KGDMyXfs9Tj4SBcSAwl+u8sDEHSA==,7890.786,6ZkFXgilVIMVA6ju7lhOEk+EtBQ=,7DXo/TM+DH2LiMKmZdya7fkLGV9iHXUHmq9wyEifvH4=
267,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,ZqgJC652WtZArDUkigFczwyprA+itTpueir1MC6PMXXvMAnoLfWHiQUt7TKZ7pqc9/TBKZ7AalLPIg1aKiadBw==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,6775.423,0QMheB3zWKCZjjpW9hBbDqBaOk4=,oleNPnfMBwls11TYb8FVOqmSLhqandWPnpsHM+p/GvM=
268,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,ZqgJC652WtZArDUkigFczwyprA+itTpueir1MC6PMXXvMAnoLfWHiQUt7TKZ7pqc9/TBKZ7AalLPIg1aKiadBw==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,6631.592,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,oleNPnfMBwls11TYb8FVOqmSLhqandWPnpsHM+p/GvM=
269,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
270,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,leO3CM6gNzlZ1r2oomNHvINrkrZusvx8HNkn8ooIY6tNk1U81lSm7zWgGKy+pyKEtTOoSYTq0ecOhFf0iAQKXw==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,2163.7092,om5UbDu09CYdfhft1tXUClZ/YI4=,xJE7IbbnztE6+Urz7ccMzCRC0WD2H3LzBthEET4ULrg=
271,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,leO3CM6gNzlZ1r2oomNHvINrkrZusvx8HNkn8ooIY6tNk1U81lSm7zWgGKy+pyKEtTOoSYTq0ecOhFf0iAQKXw==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,5131.543,lUoqakcC34jWHrCffSLedObvIt4=,xJE7IbbnztE6+Urz7ccMzCRC0WD2H3LzBthEET4ULrg=
272,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,S9mUSPnLB3VK27+IaH5WqlPCE2Php66ioIeiL7AZpi8zwkQ79/AmEsB0D9erW0b/IcWrmi3Tg7E0j+VH3Av8qQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,578.2948,Ds54oCRbdpdeOi3HADG/HWSxqaw=,jajhcxZmS2HWCsIqN2uzrAzc3qEOgb7SA6coJvTJD0w=
273,3ldV3tnEO2nLNdr2xjLcVbqSFQ59GBE64ltyGHAmnd4=,0,S9mUSPnLB3VK27+IaH5WqlPCE2Php66ioIeiL7AZpi8zwkQ79/AmEsB0D9erW0b/IcWrmi3Tg7E0j+VH3Av8qQ==,5gAoHFiEMRE6+9AUTU6ZWwquvmur63I3ckgGvLHwWBFJCLWjdGGo1Fkgi2ufswTQKMcf77pDTxx5ENy+WUX7SA==,24.631165,5vjrvctBPFxPsD/m4FHECCckdfs=,jajhcxZmS2HWCsIqN2uzrAzc3qEOgb7SA6coJvTJD0w=
274,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
275,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,ZH86QJqPbaKcGvtNNH71jtn0cXmKKLV0L20m5bxLuBgGS0XqwGIzALJvx+ojUI/UyLH2b/3SCOq1hyewJr9X4A==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,4552.7754,6SgIKtEYONMWtEOCIuVl/1X67Vo=,Jy99PWo0unkaHyYYXuFZ/Rx3RUxXc6eQH1dUTZJ0OPM=
276,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,ZH86QJqPbaKcGvtNNH71jtn0cXmKKLV0L20m5bxLuBgGS0XqwGIzALJvx+ojUI/UyLH2b/3SCOq1hyewJr9X4A==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,2742.4766,lUoqakcC34jWHrCffSLedObvIt4=,Jy99PWo0unkaHyYYXuFZ/Rx3RUxXc6eQH1dUTZJ0OPM=
277,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,Dx474ctpWLNZ0j88QRqO8C87+Q8Pzp3zheeKZbHDRxqm6BIywPk/7+wCUoJEwd4PAYHA20RywwufCX+RxJsw8g==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,10445.944,Bz8fo35rbGx9oTSBPhPkRD81llU=,nAlQDlJTE0Dug1QbvJxYZ4KdoTfmsHSumj64BKqD2d8=
278,jIxzc3eqf5YL7dCqeSvwLVD6siybBZgPvhG2HU5/R2M=,0,Dx474ctpWLNZ0j88QRqO8C87+Q8Pzp3zheeKZbHDRxqm6BIywPk/7+wCUoJEwd4PAYHA20RywwufCX+RxJsw8g==,MrNT1rzHwli28te3+x5jnZ+xlw5GNwzORPj537VPyIacRqdk1srynN++iHiIeh4Piv858fOEgy9t3Lp2M4lDLw==,2878.8096,tsfZ6e3dU+ImlpELlIayluBQ168=,nAlQDlJTE0Dug1QbvJxYZ4KdoTfmsHSumj64BKqD2d8=
279,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
280,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,3P1Ugnx69rbrRaSY0Hgr247RDp1gAOprmfAtfoJH18DZ5VjAou5nAG2vwgiBCjCpmKP3tpFARgTXwq+AB/otCg==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,1812.0447,QsRHgv4GNNnCnBMq3DIwYBM81qk=,edCy3KGH0ILLoai6RI/tODQYgwmNzeiFdm1gnzXvPy8=
281,NoMFET8iJE6tQAGvnZnakb6+22sWn4Ff8sAuAtPc/3c=,0,3P1Ugnx69rbrRaSY0Hgr247RDp1gAOprmfAtfoJH18DZ5VjAou5nAG2vwgiBCjCpmKP3tpFARgTXwq+AB/otCg==,9WEmfz8tub0tIPzWQEJD9undIDcP4Uyzk4ubCvYah33pOPPSGW6xnaj/AtCAUqt3smkkA6A8xPDPgSzIaGvSdw==,679.04956,ZutDKKcaGfVdn8FGb03AOEnbMd8=,edCy3KGH0ILLoai6RI/tODQYgwmNzeiFdm1gnzXvPy8=
282,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,BOjXGKCqWdQe9MZEN0DmOr0sqap8fcJFE1LRngizN5BRCObLqmGRli8hA+MnlC9JLfSxkj1r7TVXfEKvOFiOrg==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,11314.513,sUcsVARZxs6+FS5ssSoCVdeCkas=,Bv2uHDf9QkPk6DEh5a4Rnz/Pr9xyPo3fq8/x9gzDPTY=
283,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,BOjXGKCqWdQe9MZEN0DmOr0sqap8fcJFE1LRngizN5BRCObLqmGRli8hA+MnlC9JLfSxkj1r7TVXfEKvOFiOrg==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,2092.502,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,Bv2uHDf9QkPk6DEh5a4Rnz/Pr9xyPo3fq8/x9gzDPTY=
284,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
285,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,n+lNftTNlfXk/YlpOGABf72yVcLRBqfd+35FN9urDEHL/asVL+ZcISUax4EWgBwVPUJM/0ItVyCsFhqB8mhXpg==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,6882.5083,hYXSxD9ScALHs4xvc3ul5WwlRG8=,tn6rYVjmKKdd7J8oyMbAqtE1gqhuWhjwsjQ9kmtuhnY=
286,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,n+lNftTNlfXk/YlpOGABf72yVcLRBqfd+35FN9urDEHL/asVL+ZcISUax4EWgBwVPUJM/0ItVyCsFhqB8mhXpg==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,6524.5063,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,tn6rYVjmKKdd7J8oyMbAqtE1gqhuWhjwsjQ9kmtuhnY=
287,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,Sr++UwrRDLEC+OGJ2A7+QEmdEzHu3SdQ8tvpYTeH4rUIowYU/OAFFU2fsnzBQ61glJAst2WoT71fHjgV0j5vCA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,11816.443,CsHreLLhdrdmOtnXOVdurALVxE0=,N4fnzrXtj4ZNCPe6T1R5CkdHLsIG6fo8VNe3YY6mbLE=
288,gcvzI/duMOtpSc6vdEstvYGOv+LH39qx1smXVsLo+ZQ=,0,Sr++UwrRDLEC+OGJ2A7+QEmdEzHu3SdQ8tvpYTeH4rUIowYU/OAFFU2fsnzBQ61glJAst2WoT71fHjgV0j5vCA==,nM6x9pAZmP62sw5sNaN8vPvlb5/sp4GJYRNv7HUxD33bg3krPF/XsVISeTUoyBVp7O60eXmsFHLu1hDdfaLRjA==,1590.5713,x5qCyTFTv8wlh7qOG9ANm7yLVgI=,N4fnzrXtj4ZNCPe6T1R5CkdHLsIG6fo8VNe3YY6mbLE=
289,,-1,,UmV3YXJkIHRvICcxRHFCa2J2amVBRnNNS2pBWjZkc0RmSzdlcnFyOTZuZTFyJw==,1.0,jL5zYGpBADKdONvdw8R96b1WTfI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
290,/ER0/wMY1UmKDhitJVVTEhynQk0/cZ5fcP0jeAlfdag=,0,gGc/eaWjgu4fUlay01RHTJs/rWAncrWnkz2KXeqAjjaKaAWgCcgbKtWBGK3qfWj/Q7rlE5sYco6Yd5WkMSPgvw==,zYQq3ea/KeVawcT77simUAEpREQe1rzyAwoL9KjJHJQBTk/gxt4PPv3//QL7xPft9CsV6PORo4UWOfqea7RJoA==,1820.6229,4X8PuqSvme/5edmV42ga5KVEijk=,h7Oz4g29qfYW7cIKlnWwJ4vm/62IyFLQOvy3zTH3gzU=
